location_id,vector_id,water,vegetation,temperature,elevation,erosion,scale,density,built,tech,light,fauna,weirdness,sound,dynamic
8247,44,2.3,2.7,2.4,1.2,1.9,0.7,1.9,1.9,2.1,1.6,0.6,0.2,1.8,0.9
8248,46,0.5,1.8,2.7,2.1,0.2,0.4,0.7,0.4,2.4,2.4,0.4,2.8,1.2,0.9
8249,49,1.7,0.4,2.0,0.6,1.5,2.9,3.0,2.4,2.9,2.1,1.5,1.1,2.7,2.9
8250,47,0.5,0.8,1.4,2.7,3.0,2.7,0.3,1.1,2.8,2.0,0.9,1.1,0.1,3.0
8251,48,1.8,0.2,2.7,0.9,2.2,1.5,0.2,2.2,2.2,1.2,2.6,0.0,1.0,1.8
8252,50,2.8,1.3,1.2,2.5,0.4,0.3,0.3,1.4,0.6,2.5,1.3,2.2,2.8,2.7
8253,51,2.2,1.6,1.1,0.8,2.5,2.2,2.0,0.5,2.7,0.9,1.0,2.6,2.0,1.6
8254,52,1.0,2.1,1.7,0.9,0.6,2.3,1.2,2.5,3.0,0.8,1.2,2.4,1.1,1.5
8255,53,1.0,0.0,0.3,2.7,1.9,0.8,1.7,0.6,1.2,2.7,0.3,0.9,0.7,1.7
8256,54,2.2,0.2,0.1,1.7,0.5,1.7,1.9,2.0,2.6,0.1,2.7,1.4,2.2,0.6
8257,55,3.0,2.4,0.5,1.2,2.8,2.6,1.6,2.6,0.8,0.2,0.4,0.2,0.8,0.6
8258,57,2.9,1.9,0.8,0.7,1.4,0.1,2.6,0.8,0.2,0.2,0.9,2.6,0.8,1.1
8259,56,1.8,2.9,0.0,0.4,0.2,0.6,1.8,0.5,2.9,0.9,2.2,2.3,1.9,1.0
8260,58,0.6,1.0,2.9,0.2,0.6,0.6,2.2,2.4,1.6,1.3,0.1,0.7,1.4,2.2
8261,59,2.5,2.8,0.7,1.5,1.7,1.1,2.3,1.8,1.3,1.8,2.8,0.5,2.1,2.6
8262,60,1.6,2.9,1.8,1.4,1.5,1.4,2.7,1.3,1.8,1.8,0.6,2.3,1.6,1.4
8263,61,1.5,0.1,0.6,0.1,2.2,0.1,1.8,1.7,0.9,0.7,1.2,1.2,2.3,0.4
8264,62,0.9,2.5,1.0,1.8,0.9,1.5,2.3,1.2,2.3,2.9,0.7,1.7,0.0,0.7
8265,63,0.5,0.3,2.6,1.8,1.6,1.4,2.8,1.0,0.4,0.3,2.9,1.8,0.9,2.2
8266,64,0.1,2.0,0.9,2.7,1.7,0.3,2.8,0.9,1.6,0.7,0.1,1.7,1.7,0.1
8267,65,0.6,0.9,1.0,3.0,2.0,1.8,0.5,0.3,0.8,2.8,2.2,0.8,2.9,0.3
8268,68,0.8,2.0,1.3,1.3,0.9,0.9,0.9,1.6,1.7,2.5,2.0,1.0,2.4,1.3
8269,66,1.7,0.3,1.5,1.6,2.5,2.6,1.5,2.3,1.9,2.3,2.7,0.8,1.7,0.8
8270,67,1.8,0.5,2.4,0.9,1.2,2.8,2.1,3.0,2.1,2.5,2.6,1.6,1.3,0.2
8271,69,2.0,1.8,1.7,1.7,2.3,2.8,2.1,1.1,2.5,0.0,2.0,2.0,2.1,2.1
8272,72,1.5,0.9,2.9,0.0,0.5,0.6,0.7,2.1,1.7,1.0,2.8,0.4,1.6,1.3
8273,70,2.7,2.1,2.2,2.2,1.3,2.2,2.4,0.4,0.5,2.2,0.9,1.8,0.7,0.6
8274,73,2.0,2.2,3.0,2.9,1.6,2.0,1.5,0.8,2.7,1.7,2.1,2.1,1.5,0.7
8275,71,1.4,1.9,0.3,2.3,2.7,3.0,0.6,1.8,1.4,1.7,0.5,2.9,0.6,2.3
8276,74,0.9,2.6,0.8,1.1,2.5,0.9,0.9,2.0,1.9,1.6,0.7,1.1,0.8,2.4
8277,76,0.4,2.0,0.8,2.4,2.5,3.0,1.1,0.4,0.4,2.8,1.0,1.4,0.5,2.0
8278,77,1.3,1.1,2.7,0.8,0.3,2.9,0.8,2.6,0.3,1.9,0.5,0.3,0.5,2.3
8279,78,1.3,2.8,0.5,2.3,1.0,2.6,0.1,1.2,0.7,0.2,1.5,0.9,1.9,2.5
8280,81,1.9,0.5,2.9,1.6,1.8,1.8,0.0,2.5,1.6,0.6,0.8,2.1,1.1,1.6
8281,83,1.2,1.1,2.8,0.2,2.2,0.9,2.4,2.6,1.5,0.1,1.3,1.3,0.8,1.4
8282,85,2.9,0.0,1.1,2.1,0.8,1.3,0.9,1.8,2.9,0.4,1.1,2.3,0.8,0.2
8283,86,0.7,0.7,1.3,0.2,1.4,2.5,1.4,0.3,1.2,1.1,2.8,0.2,1.8,0.1
8284,87,2.6,1.2,0.5,0.3,0.3,0.0,1.9,2.4,0.1,1.3,2.2,1.8,0.0,2.0
8285,89,1.2,0.8,1.9,2.8,2.4,1.1,2.3,0.1,1.0,0.3,2.8,0.7,2.0,1.2
8286,91,0.7,2.6,0.0,0.4,1.0,1.9,0.8,0.6,1.8,1.0,1.1,0.0,2.8,0.9
8287,94,2.1,2.2,0.6,2.4,2.0,2.7,2.6,0.2,1.6,2.0,2.0,1.2,0.5,1.7
8288,95,1.0,1.0,2.0,2.5,3.0,2.4,2.5,1.3,0.0,1.6,2.6,2.1,0.6,0.8
8289,96,2.4,0.3,1.3,1.9,0.7,1.5,2.8,2.7,0.8,2.7,0.1,1.4,0.8,1.2
8290,102,0.3,2.1,2.5,0.4,1.3,0.3,1.1,1.2,0.9,0.7,1.5,2.3,2.2,0.1
8291,104,2.7,1.8,2.3,2.4,2.7,2.6,2.4,0.8,0.5,1.4,0.6,2.8,0.5,2.4
8292,110,2.3,1.0,2.4,2.0,0.1,0.4,2.4,1.0,0.6,0.0,0.7,1.3,0.8,0.2
8293,105,3.0,2.0,0.5,1.5,1.6,1.6,1.2,1.3,1.1,0.5,0.0,2.0,1.5,1.7
8294,111,1.3,1.2,1.1,2.9,0.8,1.4,1.5,0.4,0.8,0.4,2.6,2.2,1.6,1.1
8295,112,0.5,2.9,1.3,1.7,2.2,2.9,0.8,0.5,1.8,2.6,1.6,1.3,2.8,2.9
8296,113,2.0,1.6,1.7,0.4,0.9,0.6,0.2,2.2,2.8,0.7,0.1,0.6,1.5,1.5
8297,116,2.7,2.2,2.0,2.9,2.8,0.2,0.8,2.7,1.9,1.6,1.7,1.8,2.1,2.1
8298,117,2.5,0.5,0.7,0.8,2.2,0.6,2.5,1.1,1.5,1.0,1.6,1.6,1.4,1.7
8299,119,1.8,0.6,1.1,1.2,2.1,0.7,0.2,3.0,0.9,0.8,2.4,1.7,2.2,2.0
8300,120,1.9,1.8,2.8,2.9,0.0,0.1,2.8,2.6,0.9,1.1,1.2,3.0,2.1,2.5
8301,123,1.1,1.1,1.7,0.9,0.7,0.3,2.9,1.1,1.7,2.2,1.8,2.3,1.3,2.2
8302,126,0.5,0.7,1.8,1.4,2.6,2.8,1.9,2.6,2.6,2.8,0.6,1.5,0.3,2.1
8303,128,1.8,0.6,2.4,1.7,2.1,0.4,1.7,2.9,2.8,0.6,2.4,0.6,2.8,1.6
8304,131,2.4,2.4,1.7,0.7,3.0,0.2,0.3,2.6,2.0,2.4,0.6,0.2,2.7,0.4
8305,130,1.7,1.3,0.8,1.0,2.7,2.0,1.0,2.8,2.3,0.5,0.4,1.8,2.6,1.8
8306,134,2.9,0.2,0.9,1.8,1.1,0.8,2.3,0.0,1.8,2.5,2.5,2.4,2.5,0.9
8307,138,2.0,0.8,2.8,0.7,0.8,0.9,1.3,2.2,2.2,1.1,1.7,0.4,1.8,0.3
8308,140,1.5,2.5,2.1,2.2,2.7,1.3,0.2,1.3,2.6,0.0,2.3,0.9,1.7,1.1
8309,142,0.2,0.0,1.5,2.5,2.7,2.4,1.2,2.0,1.9,0.1,0.8,2.0,0.6,0.4
8310,144,1.3,0.9,2.9,2.9,1.5,2.2,2.6,0.7,2.0,2.5,2.0,1.4,0.9,2.3
8311,146,0.5,0.2,2.1,0.2,1.0,2.6,1.6,1.0,1.4,0.4,1.6,1.9,0.9,0.3
8312,150,1.5,2.9,0.1,1.5,1.3,1.1,2.7,2.5,0.3,1.1,1.2,0.7,1.2,1.6
8313,148,1.1,2.6,0.9,0.7,0.3,0.9,0.1,1.9,1.5,0.3,2.4,3.0,1.1,2.3
8314,152,1.1,1.8,2.3,1.3,0.0,0.5,0.6,1.5,0.2,1.2,1.6,0.3,0.1,1.7
8315,155,1.0,3.0,1.0,2.5,2.6,2.4,1.2,2.4,1.9,2.4,0.9,2.6,2.3,1.6
8316,157,2.4,2.0,0.8,2.1,2.5,0.7,2.6,0.1,1.1,0.2,2.7,1.0,0.8,0.0
8317,161,0.5,1.5,1.6,3.0,3.0,0.9,2.2,1.8,1.4,0.6,2.3,0.5,1.7,0.8
8318,159,1.4,0.4,2.1,0.4,0.3,2.3,2.0,1.0,0.8,2.5,2.6,1.3,1.6,2.9
8319,162,1.0,1.6,2.5,2.4,0.6,2.8,1.8,0.4,1.9,0.7,2.2,2.7,0.7,2.7
8320,163,2.4,2.8,1.4,2.5,0.5,1.7,0.8,0.8,1.9,2.9,0.9,0.5,2.8,1.3
8321,165,1.3,0.8,0.4,2.9,1.6,1.5,0.3,0.7,0.2,0.8,1.3,2.6,2.2,0.3
8322,164,1.6,1.6,0.5,2.5,0.8,3.0,0.3,1.5,2.5,1.8,0.1,2.2,2.4,0.4
8323,166,2.7,1.1,0.7,0.0,1.7,1.1,1.2,0.4,2.4,1.7,0.0,0.0,1.0,0.2
8324,167,2.8,0.8,2.3,0.6,2.0,1.5,2.0,2.1,0.0,0.1,2.2,0.9,0.8,1.9
8325,168,0.1,1.6,1.5,1.9,0.3,2.2,0.3,0.2,1.7,2.3,0.0,1.4,0.2,0.5
8326,170,0.2,0.3,2.7,2.0,2.4,2.2,0.4,0.5,2.4,2.1,2.6,2.9,2.2,0.9
8327,172,0.5,1.4,0.0,1.9,0.7,0.5,1.4,2.7,2.4,2.5,0.2,1.9,2.9,0.5
8328,171,2.1,2.6,1.0,1.5,0.1,3.0,2.9,0.3,2.8,1.3,0.5,1.1,2.9,1.9
8329,173,2.9,0.7,1.2,0.4,2.7,0.6,1.1,2.9,1.9,1.2,1.8,0.4,2.2,1.5
8330,175,2.2,1.9,2.5,1.6,2.5,1.2,0.6,0.3,1.4,2.0,0.0,1.9,0.2,0.6
8331,176,2.0,2.2,1.7,3.0,1.2,0.8,1.5,0.6,2.2,2.2,1.2,0.9,2.0,0.7
8332,178,1.6,2.4,0.3,1.4,1.3,1.7,1.8,1.2,2.9,0.4,1.5,0.3,2.8,3.0
8333,182,1.4,1.8,2.7,0.4,1.3,1.0,2.7,2.3,1.8,1.1,0.9,1.9,0.6,0.7
8334,183,1.7,0.2,1.2,2.7,2.0,1.5,1.5,1.4,1.1,2.6,0.1,2.7,1.5,1.6
8335,184,2.8,1.7,1.7,0.5,1.6,1.2,2.8,1.6,2.4,0.6,1.3,1.7,0.5,0.9
8336,186,1.1,2.3,0.4,2.9,1.5,2.0,0.5,0.1,1.7,0.3,1.8,2.5,0.2,2.4
8337,187,0.9,3.0,0.6,0.7,2.9,1.0,0.1,0.3,1.7,2.0,1.7,0.1,2.5,0.5
8338,194,0.3,2.8,0.8,1.4,2.9,0.5,0.1,2.2,0.7,0.0,0.2,1.6,2.0,1.4
8339,189,0.9,2.9,1.9,0.0,1.0,0.5,0.1,0.5,1.2,2.3,0.6,2.9,2.2,2.3
8340,198,1.5,2.3,1.3,1.8,2.0,2.5,3.0,2.7,2.5,1.1,0.9,0.1,0.7,2.9
8341,197,1.4,2.6,1.6,0.7,2.0,0.9,0.2,1.7,0.3,1.9,2.3,2.6,3.0,2.4
8342,200,1.5,2.2,3.0,0.6,0.1,1.8,2.3,0.0,0.4,0.9,2.8,0.9,1.7,0.1
8343,201,1.0,1.7,0.2,2.6,1.2,1.3,0.4,0.9,0.7,2.9,2.4,0.7,0.4,2.5
8344,203,0.9,2.7,0.2,0.2,1.1,2.8,0.5,0.9,1.1,2.9,1.4,1.2,1.0,2.6
8345,204,1.7,0.1,0.2,2.5,1.1,0.0,1.2,2.4,2.7,2.2,0.6,0.5,0.6,2.4
8346,206,1.9,2.8,2.1,0.6,2.3,0.3,0.9,0.4,2.2,1.5,2.2,1.2,2.4,0.5
8347,205,1.1,2.8,2.8,1.5,2.0,2.8,1.3,0.8,1.4,1.5,2.7,2.1,2.6,1.6
8348,207,0.9,2.1,0.0,0.1,1.7,0.3,1.6,0.8,2.7,0.1,0.3,0.5,1.4,1.2
8349,208,2.1,0.3,0.6,1.3,3.0,1.8,0.8,1.3,1.3,0.8,2.0,1.4,2.6,1.7
8350,210,1.9,2.3,0.6,2.1,0.8,1.2,1.0,0.1,2.5,1.2,2.5,2.9,1.6,0.2
8351,212,0.7,3.0,2.5,0.8,1.4,1.9,2.5,1.6,0.0,2.4,0.5,2.9,2.7,2.8
8352,216,1.7,2.9,2.4,2.4,2.1,2.8,0.5,2.8,0.6,0.9,2.0,2.7,0.5,1.7
8353,215,1.5,1.4,0.4,1.6,0.2,2.7,1.0,1.9,3.0,1.8,2.5,0.5,0.6,2.1
8354,220,0.9,1.1,2.4,0.1,2.4,1.4,0.2,2.5,2.6,0.3,1.4,0.9,2.4,1.9
8355,221,2.2,0.6,0.1,2.0,0.1,0.2,1.8,2.9,1.6,0.6,2.7,2.0,2.7,0.1
8356,224,0.2,0.1,0.3,2.1,1.6,0.1,1.1,0.7,2.6,1.0,0.0,2.9,0.2,0.9
8357,222,1.1,1.3,2.4,2.3,2.3,1.5,0.9,1.1,3.0,2.7,2.3,1.7,0.4,1.8
8358,225,0.7,1.4,1.6,0.4,1.9,0.6,0.0,0.5,1.4,2.9,1.7,1.7,1.1,1.1
8359,226,1.5,2.4,0.7,2.2,0.1,1.0,0.2,1.9,1.3,2.3,1.0,1.3,2.3,1.1
8360,228,2.1,0.9,2.0,0.0,2.2,1.4,1.3,0.7,2.6,2.6,1.0,1.0,2.4,2.6
8361,227,0.6,1.6,0.3,0.8,2.0,0.5,0.0,1.4,1.2,0.3,1.4,0.3,2.9,1.0
8362,229,0.1,2.5,1.6,1.9,1.7,0.8,0.9,0.8,1.2,1.3,2.2,2.2,2.5,2.8
8363,235,2.0,2.0,2.8,2.7,1.6,2.5,1.8,2.0,0.1,1.7,0.5,2.6,2.7,0.5
8364,230,0.8,0.9,1.1,1.6,1.6,0.7,0.7,2.1,1.1,1.9,1.1,0.4,1.3,0.2
8365,236,0.5,1.5,2.2,1.7,0.6,0.7,1.8,1.6,0.3,1.6,1.9,1.3,0.1,0.8
8366,245,1.7,0.5,2.6,1.3,0.2,2.6,1.4,2.9,1.2,1.4,0.4,2.8,1.4,2.6
8367,250,2.8,0.9,1.3,1.8,0.4,2.7,0.2,0.4,2.7,2.2,0.0,1.3,2.2,2.6
8368,246,1.4,1.5,0.3,1.9,2.8,1.3,0.4,1.5,0.2,2.1,1.0,1.7,2.4,2.1
8369,252,1.6,0.5,2.8,0.1,0.9,0.4,0.7,0.1,2.7,2.9,1.1,0.1,0.6,1.8
8370,253,2.9,2.9,0.8,3.0,2.6,2.2,0.8,2.6,0.5,0.3,2.4,0.8,2.0,0.4
8371,255,0.9,0.2,1.4,1.3,0.5,1.6,2.1,2.8,1.1,0.5,1.4,1.7,1.9,1.9
8372,254,2.5,2.7,2.2,0.4,2.0,1.1,2.9,2.3,1.8,1.2,0.3,0.1,2.4,0.7
8373,257,2.9,0.0,1.8,2.2,2.7,1.2,1.9,2.8,1.1,0.4,2.5,1.1,0.2,0.6
8374,258,2.0,2.8,1.8,1.5,0.4,1.8,0.6,2.8,0.4,2.1,1.3,2.5,2.0,0.5
8375,264,1.3,0.3,1.7,0.7,2.3,1.7,1.4,0.4,2.0,1.9,1.0,1.0,1.7,0.1
8376,260,0.3,1.6,0.9,2.7,0.5,1.8,0.6,0.9,0.9,0.6,0.4,3.0,2.7,0.7
8377,265,2.0,1.4,2.2,1.1,1.2,2.5,2.0,1.2,2.2,0.0,2.3,2.7,1.4,0.6
8378,266,0.3,0.2,1.8,2.8,2.3,2.6,1.4,1.8,2.3,1.7,1.9,2.2,1.2,1.0
8379,271,1.2,0.8,1.6,1.2,1.9,1.3,0.7,0.6,0.5,1.0,0.5,0.0,1.0,0.2
8380,270,0.2,0.1,0.9,1.1,2.8,0.3,2.5,1.1,1.6,1.9,3.0,0.8,2.0,2.4
8381,273,1.4,2.4,2.1,2.8,2.1,1.8,2.2,3.0,1.7,2.6,2.2,0.8,1.8,1.1
8382,274,2.5,0.3,2.3,0.6,1.9,0.7,2.7,0.9,1.4,0.8,0.7,0.2,0.9,0.1
8383,277,0.6,1.4,2.0,1.7,1.7,2.7,1.0,0.3,2.3,0.2,2.1,1.0,0.9,1.7
8384,275,0.2,2.9,0.6,0.0,0.3,2.4,1.1,2.5,2.2,2.3,1.5,1.7,0.7,2.1
8385,278,1.0,0.9,0.2,1.8,2.5,2.8,1.0,0.3,2.0,1.2,2.6,1.1,0.0,1.4
8386,279,1.6,0.1,1.4,1.1,1.4,1.6,2.4,1.2,0.5,0.7,1.2,1.6,2.3,0.6
8387,282,1.3,1.0,0.1,0.1,0.1,0.5,1.5,2.8,1.9,1.2,0.5,1.7,1.4,2.0
8388,283,0.8,1.8,2.8,0.7,1.8,1.7,2.7,0.2,1.6,0.2,3.0,0.2,1.1,1.2
8389,286,2.8,2.9,0.7,2.0,1.9,2.7,1.4,0.1,2.3,2.1,1.6,1.6,2.1,0.0
8390,284,0.2,0.5,0.6,3.0,1.3,0.3,1.9,1.8,2.4,1.4,2.1,0.6,1.3,2.7
8391,287,0.8,1.6,2.9,0.5,2.5,1.3,1.7,1.2,1.5,1.1,0.2,2.3,1.9,1.3
8392,288,0.2,1.6,1.0,0.5,2.7,2.1,1.3,2.4,0.5,0.6,2.4,0.2,2.6,0.8
8393,289,0.7,1.4,1.4,0.1,0.2,0.1,2.8,0.9,0.4,2.8,1.6,2.3,2.1,0.0
8394,291,0.6,1.7,0.4,0.6,0.3,2.3,2.8,2.1,2.5,2.2,1.5,2.4,0.8,2.6
8395,292,2.8,2.2,0.8,2.9,3.0,2.5,2.0,0.6,1.7,1.7,1.9,0.3,2.0,2.9
8396,293,2.2,2.6,2.0,0.9,2.7,1.2,0.7,1.7,3.0,1.7,1.9,1.9,1.5,2.6
8397,294,2.7,0.2,0.4,1.6,2.8,2.0,1.4,2.7,0.4,1.0,1.7,0.7,1.1,3.0
8398,296,1.4,1.8,0.6,2.7,2.6,1.6,2.4,1.6,1.5,1.3,1.3,1.5,1.4,2.5
8399,295,1.2,1.9,1.8,2.3,1.9,1.6,1.6,2.6,0.1,0.4,2.9,0.1,2.6,1.4
8400,297,0.2,2.1,1.8,0.7,0.6,2.1,1.8,0.4,2.8,2.5,1.1,2.6,1.2,0.5
8401,300,1.9,0.6,1.4,0.9,2.4,1.4,2.1,1.2,1.8,1.8,1.2,1.1,0.5,2.7
8402,304,2.0,0.7,0.6,1.2,1.2,0.9,2.7,2.0,0.8,1.5,1.2,1.4,1.1,1.7
8403,302,1.7,0.0,1.2,2.3,1.5,1.9,2.8,0.1,0.2,2.9,1.2,0.8,2.8,0.3
8404,305,1.1,1.8,0.1,2.0,0.9,2.6,2.8,0.3,2.2,2.9,2.9,2.5,2.1,0.8
8405,307,2.2,0.5,2.9,2.6,1.1,0.1,1.5,0.0,1.0,1.5,2.7,2.8,0.4,1.7
8406,311,2.8,0.7,1.2,1.0,0.7,0.5,2.8,1.5,2.6,2.5,0.1,2.0,2.0,2.2
8407,309,1.2,2.9,1.5,0.3,2.5,1.0,1.4,1.5,2.5,0.6,3.0,2.4,2.5,2.3
8408,316,2.2,1.2,2.0,1.1,2.8,3.0,3.0,0.8,0.4,1.4,1.4,2.7,2.6,3.0
8409,312,0.6,1.1,0.0,2.2,1.4,2.9,2.0,2.5,0.9,2.1,2.5,0.2,0.9,1.3
8410,319,1.8,0.6,2.0,1.5,2.5,2.1,1.2,2.5,2.1,1.8,0.8,1.6,2.6,0.9
8411,324,2.4,0.7,1.3,2.3,0.6,0.5,1.3,2.9,2.0,0.9,0.4,0.5,3.0,2.3
8412,331,2.0,1.7,2.5,1.4,2.7,1.3,1.3,1.3,2.7,2.6,2.9,1.7,0.7,1.8
8413,327,1.5,1.7,1.2,3.0,1.6,0.9,0.0,0.8,1.0,2.0,2.1,0.7,2.5,2.5
8414,335,2.1,1.6,0.5,1.1,0.9,0.5,0.4,0.4,2.1,1.3,1.6,0.6,1.9,2.1
8415,337,1.0,0.6,1.4,0.5,0.0,1.6,2.8,1.8,1.4,2.0,1.0,0.1,0.4,2.0
8416,340,0.1,2.7,2.2,0.4,0.4,2.0,1.7,1.0,0.7,1.5,2.7,2.5,2.9,2.8
8417,341,2.3,2.0,2.6,1.0,1.6,1.1,1.4,2.0,1.8,1.0,0.3,1.6,2.3,2.4
8418,344,2.2,1.1,2.7,1.3,0.6,0.5,0.9,1.2,1.6,1.8,0.3,0.8,2.5,0.6
8419,343,1.2,2.6,1.5,2.8,2.8,2.5,0.5,1.4,1.3,2.2,2.9,1.0,2.7,1.8
8420,346,0.7,0.7,0.2,0.8,0.4,1.2,2.3,2.4,2.9,1.8,1.0,3.0,0.7,1.3
8421,347,2.5,2.2,0.4,0.2,1.2,2.2,3.0,2.3,0.1,1.9,2.0,0.4,0.3,1.8
8422,348,1.2,0.4,1.1,1.4,2.0,1.4,1.2,1.7,2.4,1.6,2.7,2.2,2.4,0.4
8423,353,0.5,3.0,2.9,1.5,2.7,1.8,2.7,2.7,2.1,0.2,0.4,1.8,1.3,2.7
8424,350,2.6,2.2,2.0,0.9,0.6,1.5,2.3,1.1,2.4,0.9,0.1,2.7,2.7,2.7
8425,355,2.4,0.9,2.6,0.8,2.1,1.5,0.9,2.3,0.4,0.2,0.2,2.8,0.6,2.0
8426,358,2.5,1.0,1.9,0.2,0.2,2.1,3.0,1.4,1.5,0.7,2.0,0.4,2.7,1.0
8427,356,1.6,2.6,1.5,0.8,0.6,2.9,1.5,0.1,2.1,0.1,0.1,2.2,0.2,0.2
8428,357,2.5,2.8,2.6,2.3,1.4,2.5,1.0,2.7,0.1,1.8,0.1,2.0,1.6,2.8
8429,359,0.4,1.6,2.4,1.4,0.9,1.2,1.9,2.6,1.3,1.6,2.0,2.9,0.8,1.3
8430,361,0.8,1.7,2.5,1.8,2.8,0.4,0.9,1.3,2.7,2.0,2.6,1.6,2.5,1.9
8431,362,0.3,2.9,0.8,1.0,1.7,2.7,1.9,2.6,2.2,2.8,0.8,2.8,0.4,2.1
8432,365,0.7,2.5,0.7,1.9,1.2,0.8,0.7,1.6,0.8,0.9,2.8,2.5,0.3,2.2
8433,367,0.3,1.8,2.1,1.8,2.9,0.1,1.6,1.6,0.6,1.0,2.7,0.5,1.5,2.5
8434,369,1.7,2.4,1.9,1.9,1.7,0.9,0.7,0.4,1.0,2.1,0.6,1.5,1.7,1.1
8435,376,0.8,1.6,0.6,1.2,0.6,0.8,0.4,2.1,0.3,2.2,0.2,1.6,0.0,2.4
8436,295,2.6,0.7,1.4,0.9,2.7,1.2,2.0,2.0,1.7,2.8,0.3,0.3,1.5,2.4
8437,281,0.9,2.9,0.6,1.1,1.4,1.6,1.0,1.3,0.5,2.4,2.6,1.6,2.3,1.4
8438,311,1.2,0.4,0.1,0.3,2.5,1.0,0.1,1.5,2.4,3.0,1.1,1.9,2.5,1.7
8439,242,1.5,0.6,0.7,0.1,1.1,2.2,2.6,2.5,0.9,0.7,0.7,1.2,2.7,2.1
8440,102,1.2,1.6,2.0,0.4,3.0,1.9,1.1,1.2,2.8,0.2,1.3,1.7,0.5,2.6
8441,106,1.8,0.2,1.5,2.0,0.8,2.0,0.5,1.9,0.5,2.8,1.4,0.9,0.8,0.1
8442,146,0.4,2.6,2.4,0.2,2.4,2.6,2.9,1.0,1.0,2.7,0.6,0.9,0.9,1.4
8443,188,0.9,1.2,1.3,1.6,2.9,2.4,0.5,1.0,2.3,1.9,1.4,1.3,1.5,2.2
8444,151,2.2,0.8,2.9,1.4,1.5,1.2,1.1,1.8,1.9,0.7,2.2,0.7,1.9,1.9
8445,249,0.7,1.7,2.6,1.2,1.3,2.7,1.0,0.6,2.5,1.6,1.0,2.3,0.1,2.6
8446,253,0.1,0.9,2.3,0.1,2.0,0.4,0.2,2.6,2.2,2.8,0.0,0.3,1.4,1.1
8447,374,0.4,2.9,1.1,1.9,1.7,1.4,0.1,1.4,2.6,0.2,0.6,0.0,2.9,3.0
8448,352,1.0,2.6,1.8,1.7,0.7,1.6,0.9,1.5,2.8,0.9,2.8,2.5,1.6,2.7
8449,90,1.1,1.6,0.9,0.9,2.9,1.4,0.8,0.1,0.9,0.5,2.6,2.7,0.1,1.7
8450,324,2.9,0.2,1.9,0.1,0.0,1.4,2.5,2.9,0.3,1.1,0.8,1.6,2.3,2.3
8451,237,1.7,2.0,1.6,1.7,1.7,0.7,1.8,2.2,0.2,1.6,0.8,0.7,2.7,0.5
8452,118,1.5,2.6,0.2,0.7,1.0,0.2,1.6,2.4,1.4,2.1,2.0,0.5,0.5,1.5
8453,295,2.6,0.7,1.4,0.9,2.7,1.2,2.0,2.0,1.7,2.8,0.3,0.3,1.5,2.4
8454,171,1.1,0.0,2.8,2.5,2.4,1.4,2.9,0.3,0.0,1.3,1.7,2.3,0.2,0.5
8455,380,0.7,0.4,2.8,2.1,1.3,2.9,0.2,0.7,3.0,1.2,1.0,1.0,2.3,2.7
8456,152,2.9,2.7,0.1,1.3,0.0,1.1,0.6,1.5,1.4,0.1,2.2,1.9,2.1,0.5
8457,294,0.8,0.8,1.0,2.9,3.0,2.1,2.8,1.7,2.5,0.6,1.6,2.9,2.0,2.8
8458,332,0.9,0.0,2.1,1.4,2.7,1.3,1.3,1.3,2.7,1.0,2.1,0.2,0.7,1.4
8459,90,1.1,1.6,0.9,0.9,2.9,1.4,0.8,0.1,0.9,0.5,2.6,2.7,0.1,1.7
8460,91,0.1,2.3,3.0,0.4,2.5,1.3,0.8,0.6,1.1,2.5,1.3,0.0,0.4,1.9
8461,291,1.3,2.4,0.7,0.1,0.2,0.1,1.3,3.0,0.5,2.5,1.6,0.2,2.1,0.8
8462,235,2.9,1.9,1.5,2.0,3.0,2.9,2.0,2.5,1.0,2.3,1.0,2.5,2.6,0.9
8463,155,0.6,2.2,0.5,2.2,2.9,0.5,1.1,2.4,0.2,0.9,1.8,2.7,2.2,1.7
8464,375,0.5,1.0,2.6,1.2,0.1,1.9,2.2,2.1,0.6,1.3,0.1,0.9,2.6,0.3
8465,187,1.7,2.3,2.7,0.7,1.3,1.7,0.1,0.3,3.0,2.4,0.1,1.3,0.6,0.9
8466,180,1.9,2.8,1.5,0.2,2.7,2.2,1.5,2.8,1.1,1.7,1.6,0.3,1.4,1.5
8467,135,1.5,0.3,0.6,1.0,0.8,1.4,2.2,1.5,0.7,1.5,1.3,0.5,2.2,0.5
8468,173,0.5,2.4,1.0,0.4,0.7,1.4,1.1,2.9,2.9,0.7,3.0,1.1,2.8,0.9
8469,229,2.4,1.5,0.3,0.0,2.2,1.5,1.3,0.8,1.2,2.9,1.0,0.3,1.7,1.0
8470,86,0.7,1.8,1.6,0.2,1.5,0.4,2.4,0.3,0.4,2.3,2.4,0.2,2.3,2.1
8471,95,2.8,0.5,1.5,2.5,3.0,0.3,2.5,1.3,1.5,2.7,0.7,1.9,1.3,2.2
8472,305,0.6,1.4,3.0,2.6,0.8,1.3,2.8,1.2,0.2,2.1,1.2,0.8,1.7,1.8
8473,158,1.5,0.8,0.1,2.2,2.0,2.3,2.1,2.1,0.2,2.4,1.7,1.8,0.7,1.7
8474,129,0.4,1.4,0.2,0.3,0.5,2.6,0.6,1.6,0.7,1.9,1.0,0.8,0.3,3.0
